"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000189114",212.023223211075,0.236181501069176,0.126637164480268,1.8650251846564,0.0621778741743518,0.104157480061559,"BLOC1S3","388552","biogenesis of lysosomal organelles complex 1 subunit 3"
"ENSG00000265354",957.650700990739,-0.123691046718445,0.0663403214282163,-1.86449272562366,0.0622525421771037,0.104270708785789,"TIMM23","100287932","translocase of inner mitochondrial membrane 23"
"ENSG00000148187",228.92771211573,-0.230792193329398,0.123795295137476,-1.86430504546316,0.0622788786897226,0.10429662134327,"MRRF","92399","mitochondrial ribosome recycling factor"
"ENSG00000169071",171.867661619835,-0.270605930710027,0.145152925058296,-1.86428162299413,0.0622821661312335,0.10429662134327,"ROR2","4920","receptor tyrosine kinase like orphan receptor 2"
"ENSG00000113108",66.712354601751,0.408148869905137,0.219012737757893,1.86358507766943,0.0623799948122713,0.104448575726341,"APBB3","10307","amyloid beta precursor protein binding family B member 3"
"ENSG00000105072",56.0583889150044,-0.445140076657961,0.238944887447233,-1.86294036844067,0.0624706564318463,0.104588496477627,"C19orf44","84167","chromosome 19 open reading frame 44"
"ENSG00000176244",3.61208728848433,-1.87044343530104,1.00418278062768,-1.86265236905566,0.0625111912715911,0.104644472621616,"ACBD7","414149","acyl-CoA binding domain containing 7"
"ENSG00000172399",3.76056398677728,-1.8970698838252,1.01883316202616,-1.862002489252,0.062602739360168,0.104785823133465,"MYOZ2","51778","myozenin 2"
"ENSG00000205609",26.4194913600781,-0.679081763821717,0.364778904957431,-1.86162564389781,0.0626558760557367,0.104862855020378,"EIF3CL","728689","eukaryotic translation initiation factor 3 subunit C like"
"ENSG00000154978",1309.18863686674,0.110878143231848,0.059562398782398,1.86154596689305,0.0626671156058074,0.104869756988576,"VOPP1","81552","VOPP1 WW domain binding protein"
"ENSG00000070785",681.389985866481,-0.140092801866729,0.0752754829059772,-1.86106812548399,0.0627345567721411,0.104970696833312,"EIF2B3","8891","eukaryotic translation initiation factor 2B subunit gamma"
"ENSG00000241852",206.51108889014,-0.239549701799725,0.128759626350123,-1.86044110712423,0.0628231433751634,0.10510699137963,"C8orf58","541565","chromosome 8 open reading frame 58"
"ENSG00000215012",571.52622998005,0.14937291719052,0.0803436821910025,1.85917440073773,0.0630024221122807,0.105394971292939,"RTL10","79680","retrotransposon Gag like 10"
"ENSG00000132541",158.666179568989,-0.26511513251832,0.142613136625822,-1.85898114851726,0.0630298105171173,0.105428821632196,"RIDA","10247","reactive intermediate imine deaminase A homolog"
"ENSG00000253159",254.093348014683,0.215308084995143,0.115857412257115,1.8583885208598,0.0631138612291495,0.105557431547345,"PCDHGA12","26025","protocadherin gamma subfamily A, 12"
"ENSG00000185869",66.7804678209648,0.422174224986845,0.227239335953878,1.85783954707794,0.0631918032697091,0.105675796730849,"ZNF829","374899","zinc finger protein 829"
"ENSG00000164935",4.58258862109921,1.7526066429907,0.943549029680267,1.85746218570601,0.0632454262957294,0.105753470926533,"DCSTAMP","81501","dendrocyte expressed seven transmembrane protein"
"ENSG00000172349",19.7175198185978,-0.847957129301278,0.456558470850031,-1.8572804655722,0.063271262126224,0.105779714417258,"IL16","3603","interleukin 16"
"ENSG00000215262",2.18948186999883,-2.63481407356047,1.41866355661541,-1.85725083390913,0.0632754757974314,0.105779714417258,"KCNU1","157855","potassium calcium-activated channel subfamily U member 1"
"ENSG00000158220",3.5463654573398,1.97376284127173,1.06287256605561,1.8570079841241,0.0633100181753627,0.105825456262731,"ESYT3","83850","extended synaptotagmin 3"
"ENSG00000142655",301.444744039201,-0.203866048675757,0.109802695713946,-1.85665795680337,0.0633598326466748,0.105896712808652,"PEX14","5195","peroxisomal biogenesis factor 14"
"ENSG00000139044",1.80540040879242,3.13818436349356,1.69045627114771,1.85641262483704,0.0633947666013121,0.105943085403123,"B4GALNT3","283358","beta-1,4-N-acetyl-galactosaminyltransferase 3"
"ENSG00000196357",52.8822231871797,0.46066070392691,0.248168640694545,1.85624058961546,0.0634192729851031,0.10597202327148,"ZNF565","147929","zinc finger protein 565"
"ENSG00000125875",1401.74419189101,0.10894729027117,0.0587035767174583,1.85588845455764,0.0634694589645552,0.106043859677997,"TBC1D20","128637","TBC1 domain family member 20"
"ENSG00000135316",3584.60498665126,-0.0861397864644379,0.0464202042934385,-1.85565289458698,0.0635030490782447,0.106087787545899,"SYNCRIP","10492","synaptotagmin binding cytoplasmic RNA interacting protein"
"ENSG00000118194",2.20120309011161,-2.64279659294226,1.4242251211803,-1.85560313017937,0.0635101472056904,0.106087787545899,"TNNT2","7139","troponin T2, cardiac type"
"ENSG00000106633",2.31665361768805,-2.75429682490902,1.48435906974695,-1.85554619569143,0.0635182688387964,0.106089329798978,"GCK","2645","glucokinase"
"ENSG00000083457",265.952260486695,-0.209196293960545,0.112788456340317,-1.85476688615489,0.0636295226447818,0.106263105352838,"ITGAE","3682","integrin subunit alpha E"
"ENSG00000241644",21.6879734108709,-0.70224808019243,0.378656820353549,-1.85457660458023,0.063656711576178,0.106291882077365,"INMT","11185","indolethylamine N-methyltransferase"
"ENSG00000145088",10.8043090683971,-1.00443205435479,0.541605549470864,-1.85454535193758,0.0636611781175807,0.106291882077365,"EAF2","55840","ELL associated factor 2"
"ENSG00000108651",695.883596096898,-0.139809057453959,0.0753924872046312,-1.85441630376893,0.0636796240672018,0.10631063655442,"UTP6","55813","UTP6 small subunit processome component"
"ENSG00000101307",30.2507794635252,0.612037822601293,0.33017020358029,1.85370398650301,0.0637815210773097,0.106468689278218,"SIRPB1","10326","signal regulatory protein beta 1"
"ENSG00000262814",169.069384479486,-0.285046331783312,0.153792404480706,-1.85344869758553,0.0638180729323927,0.106517639736988,"MRPL12","6182","mitochondrial ribosomal protein L12"
"ENSG00000256537",524.606240564841,0.155813240214786,0.0840730836560357,1.85330706855309,0.0638383586090236,0.106539432587452,"SMIM10L1","100129361","small integral membrane protein 10 like 1"
"ENSG00000169598",99.4645610854156,-0.332394430428972,0.179407543920478,-1.85273385480549,0.0639205150251976,0.106664464497437,"DFFB","1677","DNA fragmentation factor subunit beta"
"ENSG00000243147",383.73665388353,-0.184846867804314,0.0998053375636761,-1.85207397035635,0.0640152017024347,0.106810375035716,"MRPL33","9553","mitochondrial ribosomal protein L33"
"ENSG00000181444",10.3507668130219,-1.07614417703236,0.58107778811285,-1.85197954395628,0.0640287603940522,0.10682090453787,"ZNF467","168544","zinc finger protein 467"
"ENSG00000188647",1124.51611176257,0.115321505114008,0.062280686319537,1.85164152691477,0.0640773157177292,0.106889810871295,"PTAR1","375743","protein prenyltransferase alpha subunit repeat containing 1"
"ENSG00000169895",2232.35223451371,0.0920005043214,0.0496914259285042,1.85143619049632,0.0641068266352001,0.106926936504027,"SYAP1","94056","synapse associated protein 1"
"ENSG00000070010",1020.3336307823,0.120315621491878,0.0650304689649481,1.85014230109164,0.0642930424701627,0.107225400014174,"UFD1","7353","ubiquitin recognition factor in ER associated degradation 1"
"ENSG00000121579",2861.90336019493,0.0928426868658917,0.0501971000439632,1.84956275929444,0.064376594477139,0.107352430106866,"NAA50","80218","N-alpha-acetyltransferase 50, NatE catalytic subunit"
"ENSG00000179314",5.54897873343414,1.52418753512279,0.824102112711454,1.84951295672319,0.0643837786480249,0.107352430106866,"WSCD1","23302","WSC domain containing 1"
"ENSG00000125434",28.6276094664638,-0.620439285428514,0.335470309777557,-1.8494610919217,0.064391261005273,0.107352760712185,"SLC25A35","399512","solute carrier family 25 member 35"
"ENSG00000108557",1398.87649071978,0.107861467121879,0.0583339354102592,1.84903463761352,0.0644528113259211,0.107443222861828,"RAI1","10743","retinoic acid induced 1"
"ENSG00000269713",487.046714625581,0.176906567352792,0.0956920807618572,1.84870645453983,0.0645002111782982,0.107510078301941,"NBPF9","400818","NBPF member 9"
"ENSG00000143420",1204.51698282164,-0.113830903111351,0.0615776699630654,-1.84857438060952,0.0645192948826629,0.107529726108864,"ENSA","2029","endosulfine alpha"
"ENSG00000099282",1.57085420831231,-3.08488987080943,1.66910672174831,-1.8482280555303,0.0645693584225927,0.107600995526026,"TSPAN15","23555","tetraspanin 15"
"ENSG00000158427",8.3392413735618,1.17651843917707,0.637866601937389,1.84445844257033,0.065116356883679,0.1085002676938,"TMSB15B","286527","thymosin beta 15B"
"ENSG00000076321",507.486479175077,0.164652517933786,0.0892784277060206,1.84425871024477,0.0651454458072993,0.108536466234228,"KLHL20","27252","kelch like family member 20"
"ENSG00000178935",42.081376618248,0.526839211478424,0.285840589430977,1.8431224639132,0.065311132183755,0.108800210932992,"ZNF552","79818","zinc finger protein 552"
"ENSG00000150776",495.027652694373,-0.156834227438562,0.085184738298231,-1.84110711110582,0.065605863797047,0.109278845009141,"NKAPD1","55216","NKAP domain containing 1"
"ENSG00000099622",1308.69099182565,-0.117359797613343,0.0637825624951032,-1.83999815972199,0.0657685074966707,0.109537378628764,"CIRBP","1153","cold inducible RNA binding protein"
"ENSG00000166707",21.8509998979801,0.705589565356611,0.38351799963666,1.83978213806152,0.0658002288307741,0.109577827402028,"ZCCHC18","644353","zinc finger CCHC-type containing 18"
"ENSG00000165832",453.866601972994,0.163806173802094,0.0890447717960612,1.83959339215623,0.0658279552246879,0.109611614970224,"TRUB1","142940","TruB pseudouridine synthase family member 1"
"ENSG00000242114",15.9759314080586,-0.88957439891708,0.483616548646496,-1.83942092429786,0.0658532988250903,0.109641427709465,"MTFP1","51537","mitochondrial fission process 1"
"ENSG00000135900",372.912114099431,0.177352958037217,0.0964424430098543,1.8389513216613,0.0659223461926013,0.109743989403203,"MRPL44","65080","mitochondrial ribosomal protein L44"
"ENSG00000125629",253.827252127276,0.210297421212642,0.114491579707222,1.83679377776439,0.0662403448379921,0.110260921868345,"INSIG2","51141","insulin induced gene 2"
"ENSG00000123739",411.30597787176,-0.168940230593461,0.0920475598719131,-1.83535805651498,0.0664526541178925,0.110601831325748,"PLA2G12A","81579","phospholipase A2 group XIIA"
"ENSG00000083168",1051.88370428544,-0.115993774570274,0.063293170424493,-1.83264282374118,0.0668557052897161,0.111260093107479,"KAT6A","7994","lysine acetyltransferase 6A"
"ENSG00000085760",418.65995356542,-0.172098628821179,0.0939132618812642,-1.83252743407812,0.0668728783054036,0.11127610708649,"MTIF2","4528","mitochondrial translational initiation factor 2"
"ENSG00000186104",65.071370747568,-0.432252133137092,0.235907779437417,-1.83229283141026,0.0669078045490498,0.111318162949338,"CYP2R1","120227","cytochrome P450 family 2 subfamily R member 1"
"ENSG00000142920",80.0661050643782,0.384057242886227,0.209608919229346,1.83225620502344,0.0669132586218068,0.111318162949338,"AZIN2","113451","antizyme inhibitor 2"
"ENSG00000153896",79.199059304161,0.37317859804151,0.203851247369398,1.83064171967157,0.0671540372050585,0.111706117418527,"ZNF599","148103","zinc finger protein 599"
"ENSG00000174206",65.0861984965167,0.407062236854835,0.222663175542155,1.82815248126994,0.067526670367682,0.112313290585588,"KICS2","144577","KICSTOR subunit 2"
"ENSG00000197841",104.050993111025,0.333336063129718,0.18237367664764,1.82776412285502,0.0675849598428419,0.112397555649267,"ZNF181","339318","zinc finger protein 181"
"ENSG00000142166",1197.44859688177,-0.115877947921964,0.06341660856424,-1.82724921034814,0.0676623078924577,0.112513493593483,"IFNAR1","3454","interferon alpha and beta receptor subunit 1"
"ENSG00000172409",232.215372311551,0.220875279182486,0.120932212453157,1.82643875194165,0.0677841991440861,0.11269342690398,"CLP1","10978","cleavage factor polyribonucleotide kinase subunit 1"
"ENSG00000005194",740.777059710458,0.130656683286039,0.071536725522038,1.82642806659899,0.0677858074028896,0.11269342690398,"CIAPIN1","57019","cytokine induced apoptosis inhibitor 1"
"ENSG00000144909",372.441096614086,-0.176127025438424,0.0964813432826914,-1.8255034543038,0.0679250903925933,0.112912247034293,"OSBPL11","114885","oxysterol binding protein like 11"
"ENSG00000204923",22.2631424000193,-0.714742973585364,0.391593213487577,-1.82521797867684,0.0679681417791496,0.112971069532097,"FBXO48","554251","F-box protein 48"
"ENSG00000109819",9.2343121945411,1.11366083112977,0.610356306107369,1.82460772500623,0.0680602468453439,0.113111402571795,"PPARGC1A","10891","PPARG coactivator 1 alpha"
"ENSG00000066405",4.47650336027778,-1.60326732696001,0.879014445108614,-1.8239374061275,0.068161535765808,0.113266965172678,"CLDN18","51208","claudin 18"
"ENSG00000167862",219.448801682799,-0.232821875606974,0.127669393559352,-1.82363109212027,0.0682078627640243,0.113331170396414,"MRPL58","3396","mitochondrial ribosomal protein L58"
"ENSG00000023228",2036.05677393684,-0.0941147183961287,0.0516276597447857,-1.82295147332597,0.0683107409045,0.113489313431464,"NDUFS1","4719","NADH:ubiquinone oxidoreductase core subunit S1"
"ENSG00000107611",15.595322924854,-0.836514162375425,0.459363820786105,-1.82102752659952,0.0686026726649941,0.113961473144351,"CUBN","8029","cubilin"
"ENSG00000204568",482.294061836187,-0.15943922870881,0.0875784557655023,-1.82053025844301,0.0686782926208257,0.11407423381559,"MRPS18B","28973","mitochondrial ribosomal protein S18B"
"ENSG00000205352",606.639748438535,-0.147379135263979,0.0809620389639289,-1.82034861213958,0.0687059327919561,0.114107283917946,"PRR13","54458","proline rich 13"
"ENSG00000203896",14.2313420165872,0.872391110614229,0.479384735837964,1.81981411879811,0.0687873168868357,0.114228204134816,"LIME1","54923","Lck interacting transmembrane adaptor 1"
"ENSG00000147481",8.13075542860164,1.17432650526215,0.645316369200166,1.81976866125009,0.0687942420885212,0.114228204134816,"SNTG1","54212","syntrophin gamma 1"
"ENSG00000088882",54.6903383500533,0.437750395533294,0.240606422267867,1.81936288901693,0.0688560845902481,0.114318009991109,"CPXM1","56265","carboxypeptidase X, M14 family member 1"
"ENSG00000130811",1833.20806297213,-0.0989472275256578,0.054392602379507,-1.8191302345728,0.0688915633395688,0.114364030243136,"EIF3G","8666","eukaryotic translation initiation factor 3 subunit G"
"ENSG00000108239",194.79737728036,0.248286709959209,0.136494831549943,1.81901913163914,0.0689085113322186,0.114379281452217,"TBC1D12","23232","TBC1 domain family member 12"
"ENSG00000126653",585.238672283465,0.150873496293201,0.0829947734197813,1.81786744003859,0.069084395893934,0.114645958487945,"NSRP1","84081","nuclear speckle splicing regulatory protein 1"
"ENSG00000124383",625.06569796847,0.142579147346314,0.0784321869921181,1.81786525168094,0.069084730447241,0.114645958487945,"MPHOSPH10","10199","M-phase phosphoprotein 10"
"ENSG00000125388",95.4085849224121,0.363665025136759,0.200160603260643,1.81686615254254,0.0692376105094566,0.114886726377885,"GRK4","2868","G protein-coupled receptor kinase 4"
"ENSG00000165516",384.667246997988,0.173740873426855,0.0956345203170009,1.8167171524566,0.0692604339836889,0.114911660030576,"KLHDC2","23588","kelch domain containing 2"
"ENSG00000129187",1524.84683795207,-0.1076311201668,0.0592732972053913,-1.81584499667432,0.069394152679271,0.115120556302014,"DCTD","1635","dCMP deaminase"
"ENSG00000139116",13.3330896569461,-0.91006935010307,0.501307508135623,-1.81539142209867,0.0694637783705363,0.115223091235224,"KIF21A","55605","kinesin family member 21A"
"ENSG00000159111",489.104614360188,-0.163126086046811,0.08987826876321,-1.81496693574035,0.0695289908470468,0.115318283491309,"MRPL10","124995","mitochondrial ribosomal protein L10"
"ENSG00000120318",323.289904874054,-0.19239029851242,0.10600678997076,-1.8148865611862,0.0695413441902638,0.115325793932273,"ARAP3","64411","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3"
"ENSG00000099957",15.6499926860063,-0.819338178267802,0.451505133865848,-1.81468186474984,0.069572813597183,0.115365000764546,"P2RX6","9127","purinergic receptor P2X 6"
